epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,157.698,2.19025,4.32749,1.23509,0.39595,0.04714,0.05719,0.03184,2.20311,3.68797,1.08365,0.000194559,0.000194559,0.000194559
2,290.313,2.25348,3.56016,1.11893,0.62116,0.09512,0.08704,0.04621,2.19994,2.88284,1.08031,0.000384115,0.000384115,0.000384115
